文件名,索引号,主题分类,发文机关,成文日期,发布日期,发文字号,标题,来源,公文种类,内容,tokenized_content,sentiment_probs,sentiment_label,TF-IDF Score,Document Index,Top Terms,topic_prob1,topic_prob2,topic_prob3,topic_prob4,topic_prob5,max_topic,cluster_label
2021年央企实现净利润1.8万亿元 国企改革三年行动70%目标任务顺利完成.docx,,,,,2022-01-20,,,经济日报字号：默认,,2021年央企实现净利润1.8万亿元 国企改革三年行动70%目标任务顺利完成 2022-01-20 09:24 来源： 经济日报字号：默认 大 超大|打印| 中央企业2021年经济运行成绩单19日“出炉”：全年实现营业收入36.3万亿元，同比增长19.5%，两年平均增长8.2%；实现利润总额2.4万亿元、净利润1.8万亿元，分别同比增长30.3%、29.8%，两年平均增速分别为14.5%、15.3%。 在国新办19日举行的新闻发布会上，国务院国资委秘书长、新闻发言人彭华岗表示，2021年中央企业效益增长创历史最好水平，年初制定的营业收入利润率、研发投入强度、全员劳动生产率和资产负债率等目标全面完成。 2021年中央企业营业收入利润率为6.8%，同比提升0.6个百分点；全员劳动生产率达到69.4万元/人，同比增长17.5%；研发经费投入9045.9亿元，同比增长16.1%。 2021年，中央企业完成固定资产投资（不含房地产）3.2万亿元，同比增长10.1%；上缴税费2.4万亿元，同比增长20%；截至去年末中央企业资产负债率保持在64.9%，圆满完成预期目标。 “2021年，国企改革三年行动70%目标任务顺利完成，改革为企业高质量发展提供了强劲动力。”彭华岗表示。 从双百行动、科改示范行动等国企改革专项工程看，改革头雁效应显著。400多户双百企业全员劳动生产率达到人均85.3万元，远远高于中央企业和全国国有企业的水平。200多户科改示范企业利润总额和净利润均高出中央企业和地方国有企业增长率10个百分点以上。 2021年，各地区、各有关部门和中央企业、地方国有企业围绕落实三年行动方案，做了大量扎实有效的工作。中国特色现代企业制度和国资监管体制向更加成熟定型迈出实质性步伐，企业市场化经营机制改革在更大范围、更深层次破冰破局，战略性重组、专业化整合、新兴产业布局，有力推动国有资本结构优化提升。 中央经济工作会议强调，2022年经济工作要稳字当头、稳中求进。国企将如何发挥好经济“压舱石”作用？彭华岗表示，2022年，国资央企要突出抓好稳增长，决战决胜国企改革三年行动，做好强化企业科技创新、防范化解重大风险等工作。 2021年底召开的中央企业负责人会议研究提出了2022年中央企业“两利四率”指标的目标任务，即“两增一控三提高”。“两增”，就是利润总额和净利润增速要高于国民经济增速；“一控”，就是资产负债率要控制在65%以内；“三提高”，就是营业收入利润率要再提高0.1个百分点、全员劳动生产率再提高5%、研发经费投入要进一步提高。 “对于中央企业来讲，稳字当头首先就是要实现自身的稳增长，稳中求进就是要为国民经济增长作贡献。”彭华岗强调，2022年，国资委和中央企业将紧紧围绕“两增一控三提高”目标，把完成稳增长任务和推动高质量发展结合起来，以稳促进、以进固稳，为经济社会发展作出更大贡献。（记者 周雷）,"['2021', '年央企', '实现', '净利润', '18', '万亿元', '国企改革', '三年', '行动', '70', '目标', '任务', '顺利完成', '2022', '01', '20', '09', '24', '来源', '经济日报', '字号', '默认', '超大', '打印', '中央', '企业', '2021', '年', '经济运行', '成绩单', '19', '日', '出炉', '全年', '实现', '营业', '收入', '363', '万亿元', '同比', '增长', '195', '两年', '平均', '增长', '82', '实现', '利润总额', '24', '万亿元', '净利润', '18', '万亿元', '同比', '增长', '303', '298', '两年', '平均', '增速', '145', '153', '国新办', '19', '日', '举行', '新闻', '发布会', '国务院', '国资委', '秘书长', '新闻', '发言人', '彭', '华岗', '表示', '2021', '年', '中央', '企业', '效益', '增长', '创', '历史', '最好', '水平', '年初', '制定', '营业', '收入', '利润率', '研发', '投入', '强度', '全员', '劳动生产率', '资产负债率', '目标', '全面完成', '2021', '年', '中央', '企业', '营业', '收入', '利润率', '68', '同比', '提升', '06', '百分点', '全员', '劳动生产率', '达到', '694', '万元', '同比', '增长', '175', '研发', '经费', '投入', '90459', '亿元', '同比', '增长', '161', '2021', '年', '中央', '企业', '完成', '固定资产', '投资', '含', '房地产', '32', '万亿元', '同比', '增长', '101', '上缴', '税费', '24', '万亿元', '同比', '增长', '20', '去年末', '中央', '企业', '资产负债率', '保持', '649', '圆满完成', '预期', '目标', '2021', '年', '国企改革', '三年', '行动', '70', '目标', '任务', '顺利完成', '改革', '企业', '高质量', '发展', '提供', '强劲', '动力', '彭', '华岗', '表示', '双百', '行动', '科改', '示范', '行动', '国企改革', '专项', '工程', '改革', '头雁', '效应', '显著', '400', '多户', '双百', '企业', '全员', '劳动生产率', '达到', '人均', '853', '万元', '远远', '高于', '中央', '企业', '全国', '国有企业', '水平', '200', '多户', '科改', '示范', '企业', '利润总额', '净利润', '均', '高出', '中央', '企业', '地方', '国有企业', '增长率', '10', '百分点', '2021', '年', '地区', '部门', '中央', '企业', '地方', '国有企业', '围绕', '落实', '三年', '行动', '方案', '做', '大量', '扎实', '有效', '工作', '中国', '特色', '现代', '企业', '制度', '国资', '监管', '体制', '更加', '成熟', '定型', '迈出', '实质性', '步伐', '企业', '市场化', '经营机制', '改革', '范围', '深层次', '破冰', '破局', '战略性', '重组', '专业化', '整合', '新兴产业', '布局', '有力', '推动', '国有资本', '结构', '优化', '提升', '中央', '经济', '工作', '会议', '强调', '2022', '年', '经济', '工作', '稳字', '当头', '稳中求进', '国企', '发挥', '经济', '压舱', '石', '作用', '彭', '华岗', '表示', '2022', '年', '国资', '央企要', '突出', '抓好', '稳', '增长', '决战', '决胜', '国企改革', '三年', '行动', '做好', '强化', '企业', '科技', '创新', '防范', '化解', '重大', '风险', '工作', '2021', '年底', '召开', '中央', '企业', '负责人', '会议', '研究', '提出', '2022', '年', '中央', '企业', '两利四率', '指标', '目标', '任务', '两增', '一控', '三', '提高', '两增', '利润总额', '净利润', '增速', '高于', '国民经济', '增速', '一控', '资产负债率', '控制', '65', '以内', '三', '提高', '营业', '收入', '利润率', '提高', '01', '百分点', '全员', '劳动生产率', '提高', '研发', '经费', '投入', '进一步提高', '中央', '企业', '来讲', '稳字', '当头', '实现', '稳', '增长', '稳中求进', '国民经济', '增长', '作贡献', '彭', '华岗', '强调', '2022', '年', '国资委', '中央', '企业', '紧紧围绕', '两增', '一控', '三', '提高', '目标', '完成', '稳', '增长', '任务', '推动', '高质量', '发展', '结合', '起来', '以稳', '促进', '以进', '固稳', '经济社会', '发展', '作出', '更大', '贡献', '记者', '周雷']","[0.32913738489151, 0.334786057472229, 0.3360765278339386]",Neutral,9.37749133883535,0,"['企业', '中央', '增长', '年', '2021']",0.12223714641378255,0.0006447083163261929,0.8758239952881637,0.0006457930343524637,0.0006483569473750343,3,4
“国家发展改革委与美在华跨国企业高层圆桌会”在川举行.docx,,,,,2021-10-27,,,新华社字号：默认,,“国家发展改革委与美在华跨国企业高层圆桌会”在川举行 2021-10-27 08:36 来源： 新华社字号：默认 大 超大|打印| 新华社成都10月26日电（记者 卢宥伊）“国家发展改革委与美在华跨国企业高层圆桌会——四川站”26日在蓉举行。 会上，国家发展改革委副主任宁吉喆表示，作为“一带一路”和长江经济带联结点、西部陆海新通道起点，川渝两地在全国开放格局中的战略地位日益凸显，正成为内陆开放的前沿。 宁吉喆介绍，今年1至8月，四川省对美货物贸易进出口额达1323.9亿元，同比增长25.4%，占全省货物贸易进出口总额的23%。重庆市对美货物贸易进出口额达752亿元，同比增长21%，占全市货物贸易进出口总额近15%。川渝地区承东启西、联通南北，有潜力巨大的消费市场、深厚坚实的要素支撑、对接国际的开放空间、叠加落地的政策红利，发展态势向好、前景可期。 国家发展改革委有关司局负责同志在会上分别围绕成渝地区双城经济圈建设、双城经济圈综合交通运输发展规划、中美经济合作等有关情况进行解读，四川省发展改革委和重庆市发展改革委负责同志介绍成渝地区双城经济圈建设有关情况，成都市人民政府负责同志介绍成都市营商环境、产业功能区及政策有关情况。美在华商会、企业代表围绕关心、关注的议题与有关部门进行了深入互动交流。 该活动由国家发展改革委国际司与四川省发展改革委共同举办，国家发展改革委国际合作中心、成都高新技术产业开发区管委会承办。来自49家美在华商会、企业的61位代表参会。,"['国家', '发展', '改革', '委与', '美在华', '跨国企业', '高层', '圆桌', '会', '川', '举行', '2021', '10', '27', '08', '36', '来源', '新华社', '字号', '默认', '超大', '打印', '新华社', '成都', '10', '26', '日电', '记者', '卢宥', '伊', '国家', '发展', '改革', '委与', '美在华', '跨国企业', '高层', '圆桌', '会', '四川', '站', '26', '日在蓉', '举行', '会上', '国家', '发展', '改革', '委副', '主任', '宁吉喆', '表示', '一带', '一路', '长江', '经济带', '联结', '点', '西部', '陆海', '新', '通道', '起点', '川', '渝', '两地', '全国', '开放', '格局', '战略地位', '日益', '凸显', '正', '成为', '内陆', '开放', '前沿', '宁吉喆', '介绍', '今年', '四川省', '对美', '货物贸易', '进出口额', '达', '13239', '亿元', '同比', '增长', '254', '占', '全省', '货物贸易', '进出口', '总额', '23', '重庆市', '对美', '货物贸易', '进出口额', '达', '752', '亿元', '同比', '增长', '21', '占', '全市', '货物贸易', '进出口', '总额近', '15', '川', '渝', '地区', '承东启', '西', '联通', '南北', '潜力', '巨大', '消费市场', '深厚', '坚实', '要素', '支撑', '对接', '国际', '开放', '空间', '叠加', '落地', '政策', '红利', '发展', '态势', '前景', '期', '国家', '发展', '改革', '委', '司局', '负责同志', '会上', '围绕', '成渝', '地区', '双城', '经济圈', '建设', '双城', '经济圈', '综合', '交通运输', '发展', '规划', '美', '经济', '合作', '情况', '进行', '解读', '四川省', '发展', '改革', '委和', '重庆市', '发展', '改革', '委', '负责同志', '介绍', '成渝', '地区', '双城', '经济圈', '建设', '情况', '成都市人民政府', '负责同志', '介绍', '成都市', '营商', '环境', '产业', '功能区', '政策', '情况', '美在', '华商', '会', '企业', '代表', '围绕', '关心', '关注', '议题', '部门', '进行', '深入', '互动', '交流', '活动', '国家', '发展', '改革', '委', '国际', '司', '四川省', '发展', '改革', '委', '共同', '举办', '国家', '发展', '改革', '委', '国际', '合作', '中心', '成都', '高新技术', '产业', '开发区', '管委会', '承办', '49', '家美', '华商', '会', '企业', '61', '位', '代表', '参会']","[0.3291705250740051, 0.3365382254123688, 0.3342912495136261]",Negative,6.057223578613278,1,"['发展', '国家', '改革', '地区', '情况']",0.001928266494172275,0.9922821611634709,0.0019207058394404364,0.0019204681705619821,0.0019483983323543843,2,2
三年行动目标七成预定任务完成——国企改革全面发力多点突破.docx,,,,,2021-12-31,,,经济日报字号：默认,,三年行动目标七成预定任务完成——国企改革全面发力多点突破 2021-12-31 08:53 来源： 经济日报字号：默认 大 超大|打印| “十四五”开局之年，国企改革发展捷报频传，中央企业效益增长创历史最好水平。2021年前11个月，央企实现利润总额2.3万亿元、净利润1.75万亿元。 “国企改革三年行动目标70%的预定任务顺利完成，改革为企业高质量发展提供了强劲动力。”国务院国资委党委书记、主任郝鹏表示，按照中央经济工作会议要求，2022年国企改革三年行动任务必须全面完成。 质量效益不断提升 南方电网董事长孟振平表示，截至2021年11月底，南方电网改革三年行动总体任务完成率为88%，取得了总体进度、重点任务“双超前”的良好进展。 深入实施国企改革三年行动，有力提升了南方电网发展质量效益。截至11月底，公司营业收入同比增长15.1%，净利润同比增长24.4%。 中国化学工程集团有限公司的最新数据显示，通过倒排工期、挂图作战、逐项推进，公司改革三年行动128项改革任务已完成92项，其他36项按计划推进，总体任务量完成率91.4%。 2021年以来，中国化学工程集团有限公司共完成8户企业混改，其中，华陆公司释放30%股权引入行业龙头万华化学，强强联合快速形成产业链优势互补；桂林公司控股并购重组上海华谊装备公司，共同打造化工智能装备研究平台、机制灵活运作高效市场主体和高端装备制造产业基地。 2021年是国企改革三年行动的攻坚之年、关键之年，中央企业、地方国企争作改革先锋，按下“快进键”，跑出“加速度”，形成了全面发力、多点突破的良好局面。 “截至10月底，山东省国企改革三年行动整体任务完成占比达85%。”山东省国资委党委书记、主任张斌日前表示。2021年前10个月，山东省属企业实现营业收入、利润总额、净利润同比分别增长22.9%、43.8%、46.6%。 国有资本结构优化 当前，国企改革步入深水区。国企改革三年行动作为国企改革“1+N”政策体系的具体施工图，受到各方关注，70%量化指标背后有哪些进展成效？ 从年初到年末，中央企业重组整合高潮迭起，令全球业界瞩目，也牵动了资本市场的神经。中国星网、中国电气装备、中国物流集团挂牌成立，中化集团和中国化工联合重组，中国电科重组中国普天，鞍钢重组本钢，国家管网资产重组顺利完成，稀土、煤炭等专业化整合深入实施，物流大数据平台、海工装备创新平台加快落地。 从中央企业负责人会议公布的国企改革主要进展看，2021年，中国特色现代企业制度和国资监管体制向更加成熟迈出了实质性步伐，企业市场化经营机制改革向更大范围、更深层次破冰破局，战略性重组、专业化整合、战略性新兴产业布局有力推动国有资本结构优化提升。 着力推进中国特色现代企业制度建设。深入落实《关于中央企业在完善公司治理中加强党的领导的意见》，出台《中央企业董事会工作规则（试行）》《中央企业董事会和董事评价办法》，印发中央企业党委（党组）前置研究讨论重大经营管理事项清单示范文本。 目前，中央企业及98.2%的子企业实现董事会应建尽建，超70%的集团公司制定董事会授权制度，89.9%符合条件的二三级子企业实现外部董事占多数。 着力破解市场化改革重点难点问题。混合所有制企业加快转换经营机制，三项制度改革进一步取得实质性突破，经理层成员任期制和契约化管理制度全面建立，子企业层面签约比例达83.6%，比年初增长54.3个百分点。 决战决胜三年行动 2022年是国企改革三年行动收官之年。中央企业负责人会议提出，要决战决胜国企改革三年行动，确保各项改革任务在党的二十大召开之前基本完成，明年年底前全面完成。 “国企改革三年行动必须高质量完成。”郝鹏表示，要对照“三个明显成效”抓收官，即在建设中国特色现代企业制度上取得明显成效，在推动优化产业布局上取得明显成效，在提高企业活力效率上取得明显成效。 “2022年国企改革的重点难点，无疑就是国企改革三年行动方案中提出的尚未得到有效落实的内容。”中国企业联合会研究部研究员刘兴国分析认为，一些企业在任务落实中有“形似而神不似”的现象，下一步要在落实见效上下功夫。 按照国务院国资委部署，2022年国企改革三年行动要聚焦重点难点抓攻坚，包括全面落实中央企业在完善公司治理中加强党的领导，推动前置研究清单有效执行；建设专业尽责、规范高效的董事会；全面实行经理层成员任期制和契约化管理，对关键核心技术人才实行具有市场竞争力的薪酬激励制度；推动混合所有制企业深度转换经营机制，持续探索差异化管控；深化跨行业跨领域跨企业专业化整合等。 中央企业负责人会议强调，要把改革重要举措和经验以制度形式固化下来，将国企改革重要要求纳入公司章程和企业制度体系，推动各方面制度更加成熟、更加定型。专家认为，这将有效提升国企治理能力，更好促进国企改革发展行稳致远。（记者 周雷）,"['三年', '行动', '目标', '七成', '预定', '任务', '完成', '国企改革', '全面', '发力', '多点', '突破', '2021', '12', '31', '08', '53', '来源', '经济日报', '字号', '默认', '超大', '打印', '十四五', '开局', '年', '国企改革', '发展', '捷报频传', '中央', '企业', '效益', '增长', '创', '历史', '最好', '水平', '2021', '年前', '11', '央企', '实现', '利润总额', '23', '万亿元', '净利润', '175', '万亿元', '国企改革', '三年', '行动', '目标', '70', '预定', '任务', '顺利完成', '改革', '企业', '高质量', '发展', '提供', '强劲', '动力', '国务院', '国资委', '党委书记', '主任', '郝鹏', '表示', '中央', '经济', '工作', '会议', '要求', '2022', '年', '国企改革', '三年', '行动', '任务', '必须', '全面完成', '质量', '效益', '不断', '提升', '南方电网', '董事长', '孟振平', '表示', '2021', '年', '11', '月底', '南方电网', '改革', '三年', '行动', '总体', '任务', '完成率', '88', '取得', '总体', '进度', '重点', '任务', '双', '超前', '良好', '进展', '深入', '实施', '国企改革', '三年', '行动', '有力', '提升', '南方电网', '发展', '质量', '效益', '11', '月底', '公司', '营业', '收入', '同比', '增长', '151', '净利润', '同比', '增长', '244', '中国', '化学工程', '集团', '有限公司', '最新', '数据', '显示', '倒排', '工期', '挂图', '作战', '逐项', '推进', '公司', '改革', '三年', '行动', '128', '项', '改革', '任务', '完成', '92', '项', '36', '项', '按计划', '推进', '总体', '任务量', '完成率', '914', '2021', '年', '中国', '化学工程', '集团', '有限公司', '共', '完成', '户', '企业', '混改', '华陆', '公司', '释放', '30', '股权', '引入', '行业龙头', '万华', '化学', '强强联合', '快速', '形成', '产业链', '优势互补', '桂林', '公司', '控股', '并购', '重组', '上海', '华谊', '装备', '公司', '共同', '打造', '化工', '智能', '装备', '研究', '平台', '机制', '灵活', '运作', '高效', '市场主体', '高端', '装备', '制造', '产业基地', '2021', '年', '国企改革', '三年', '行动', '攻坚', '年', '关键', '年', '中央', '企业', '地方', '国企', '争作', '改革', '先锋', '按下', '快', '进键', '跑', '出', '加速度', '形成', '全面', '发力', '多点', '突破', '良好', '局面', '10', '月底', '山东省', '国企改革', '三年', '行动', '整体', '任务', '完成', '占', '比达', '85', '山东省', '国资委', '党委书记', '主任', '张斌', '日前', '表示', '2021', '年前', '10', '山东省', '属', '企业', '实现', '营业', '收入', '利润总额', '净利润', '同比', '增长', '229', '438', '466', '国有资本', '结构', '优化', '当前', '国企改革', '步入', '深水', '区', '国企改革', '三年', '行动', '国企改革', 'N', '政策', '体系', '具体', '施工图', '各方', '关注', '70', '量化', '指标', '背后', '进展', '成效', '年初', '年末', '中央', '企业', '重组', '整合', '高潮迭起', '令', '全球', '业界', '瞩目', '牵动', '资本', '市场', '神经', '中国', '星网', '中国', '电气', '装备', '中国', '物流', '集团', '挂牌', '成立', '中化', '集团', '中国', '化工', '联合', '重组', '中国', '电科', '重组', '中国', '普天', '鞍钢', '重组', '本钢', '国家', '管网', '资产重组', '顺利完成', '稀土', '煤炭', '专业化', '整合', '深入', '实施', '物流', '数据', '平台', '海工', '装备', '创新', '平台', '加快', '落地', '中央', '企业', '负责人', '会议', '公布', '国企改革', '主要', '进展', '2021', '年', '中国', '特色', '现代', '企业', '制度', '国资', '监管', '体制', '更加', '成熟', '迈出', '实质性', '步伐', '企业', '市场化', '经营机制', '改革', '范围', '深层次', '破冰', '破局', '战略性', '重组', '专业化', '整合', '战略性', '新兴产业', '布局', '有力', '推动', '国有资本', '结构', '优化', '提升', '着力', '推进', '中国', '特色', '现代', '企业', '制度', '建设', '深入', '落实', '中央', '企业', '完善', '公司', '治理', '加强', '党的领导', '意见', '出台', '中央', '企业', '董事会', '工作', '规则', '试行', '中央', '企业', '董事会', '董事', '评价', '办法', '印发', '中央', '企业', '党委', '党组', '前置', '研究', '讨论', '重大', '经营', '管理', '事项', '清单', '示范', '文本', '目前', '中央', '企业', '982', '子', '企业', '实现', '董事会', '应建', '尽建', '超', '70', '集团公司', '制定', '董事会', '授权', '制度', '899', '符合条件', '二', '三级', '子', '企业', '实现', '外部', '董事', '占多数', '着力', '破解', '市场化', '改革', '重点难点', '问题', '混合', '所有制', '企业', '加快', '转换', '经营机制', '三项', '制度', '改革', '进一步', '取得', '实质性', '突破', '经理层', '成员', '任期制', '契约化', '管理制度', '全面', '建立', '子', '企业', '层面', '签约', '比例', '达', '836', '年初', '增长', '543', '百分点', '决战', '决胜', '三年', '行动', '2022', '年', '国企改革', '三年', '行动', '收官', '年', '中央', '企业', '负责人', '会议', '提出', '决战', '决胜', '国企改革', '三年', '行动', '确保', '各项改革', '任务', '党', '二十大', '召开', '之前', '基本', '完成', '明年', '年底', '前', '全面完成', '国企改革', '三年', '行动', '必须', '高质量', '完成', '郝鹏', '表示', '对照', '三个', '明显', '成效', '抓', '收官', '建设', '中国', '特色', '现代', '企业', '制度', '取得', '明显', '成效', '推动', '优化', '产业布局', '取得', '明显', '成效', '提高', '企业', '活力', '效率', '取得', '明显', '成效', '2022', '年', '国企改革', '重点难点', '无疑', '国企改革', '三年', '行动', '方案', '提出', '尚未', '得到', '有效', '落实', '内容', '中国企业联合会', '研究部', '研究员', '刘兴国', '分析', '认为', '企业', '任务', '落实', '中有', '形似', '神不似', '现象', '一步', '落实', '见效', '下功夫', '国务院', '国资委', '部署', '2022', '年', '国企改革', '三年', '行动', '聚焦', '重点难点', '抓', '攻坚', '包括', '全面落实', '中央', '企业', '完善', '公司', '治理', '加强', '党的领导', '推动', '前置', '研究', '清单', '有效', '执行', '建设', '专业', '尽责', '规范', '高效', '董事会', '全面', '实行', '经理层', '成员', '任期制', '契约化', '管理', '关键', '核心技术', '人才', '实行', '具有', '市场', '竞争力', '薪酬', '激励', '制度', '推动', '混合', '所有制', '企业', '深度', '转换', '经营机制', '持续', '探索', '差异化', '管控', '深化', '跨行业', '跨', '领域', '跨', '企业', '专业化', '整合', '中央', '企业', '负责人', '会议', '强调', '改革', '重要', '举措', '经验', '制度', '形式', '固化', '下来', '国企改革', '重要', '要求', '纳入', '公司章程', '企业', '制度', '体系', '推动', '方面', '制度', '更加', '成熟', '更加', '定型', '专家', '认为', '有效', '提升', '国企', '治理', '能力', '更好', '促进', '国企改革', '发展', '行稳', '致远', '记者', '周雷']","[0.3288930356502533, 0.3362117111682892, 0.3348952829837799]",Negative,12.535917763258448,2,"['企业', '国企改革', '中央', '三年', '行动']",0.00034592480593032964,0.0003424528196215549,0.9986243908583311,0.0003448494374467565,0.00034238207867021505,3,4
